VP,VB,Geschlecht,Produkt,Frage,Antwort_1,Antwort_2,Antwort_3,Antwort_4,Antwort_5,Antwort_6,Antwort_7,Antwort_8,Antwort_9,Antwort_10
14,Ökologisch,w,P4,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,A4,B3_Welche Infos,Allg. Interesse,,,,,,,,,
15,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,P7,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
15,Ökonomisch,w,A7,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
15,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
15,Ökonomisch,w,P5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
15,Ökonomisch,w,A5,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A4,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A7,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
16,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A3,B3_Welche Infos,Funktionsweise,,,,,,,,,
16,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A1,B3_Welche Infos,Hygiene+Gesundheit,,,,,,,,,
16,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
16,Ökonomisch,w,A5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
16,Ökonomisch,w,P5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
17,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,P2,B3_Welche Infos,Herstellung,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,
17,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,P3,B3_Welche Infos,Hygiene+Gesundheit,,,,,,,,,
17,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,A5,B3_Welche Infos,Funktionsweise,Hygiene+Gesundheit,,,,,,,,
17,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,A7,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
17,Ökonomisch,w,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
18,Ökologisch,w,A1,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
18,Ökologisch,w,P1,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,A4,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,P4,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,P6,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,A7,B3_Welche Infos,Funktionsweise,,,,,,,,,
18,Ökologisch,w,P7,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,A5,B3_Welche Infos,Funktionsweise,,,,,,,,,
18,Ökologisch,w,P5,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,A3,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,P3,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,A2,B3_Welche Infos,,,,,,,,,,
18,Ökologisch,w,P2,B3_Welche Infos,Herstellung,,,,,,,,,
19,Ökologisch,w,P6,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
19,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,P4,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
19,Ökologisch,w,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
19,Ökologisch,w,P7,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
19,Ökologisch,w,A7,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,P1,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,A1,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,P3,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,A3,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,P2,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,A2,B3_Welche Infos,Nachhaltigkeit+Ethik,Herstellung,,,,,,,,
19,Ökologisch,w,P5,B3_Welche Infos,,,,,,,,,,
19,Ökologisch,w,A5,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
20,Ökologisch,w,A7,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
20,Ökologisch,w,P7,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
20,Ökologisch,w,A5,B3_Welche Infos,,,,,,,,,,
20,Ökologisch,w,P5,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
20,Ökologisch,w,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
20,Ökologisch,w,P4,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
20,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
20,Ökologisch,w,P6,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
20,Ökologisch,w,A2,B3_Welche Infos,,,,,,,,,,
20,Ökologisch,w,P2,B3_Welche Infos,Herstellung,Nachhaltigkeit+Ethik,,,,,,,,
20,Ökologisch,w,A1,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
20,Ökologisch,w,P1,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
20,Ökologisch,w,A3,B3_Welche Infos,,,,,,,,,,
20,Ökologisch,w,P3,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
21,Ökologisch,w,P5,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A5,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,P1,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A1,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,P7,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A7,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,P3,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A3,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,P2,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A2,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,P6,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,P4,B3_Welche Infos,,,,,,,,,,
21,Ökologisch,w,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
22,Ökonomisch,w,A7,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,A5,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,A2,B3_Welche Infos,Funktionsweise,,,,,,,,,
22,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,A4,B3_Welche Infos,,,,,,,,,,
22,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,P5,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,A5,B3_Welche Infos,Funktionsweise,Nachhaltigkeit+Ethik,,,,,,,,
23,Ökologisch,w,P7,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,A7,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
23,Ökologisch,w,P3,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,A3,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
23,Ökologisch,w,P4,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
23,Ökologisch,w,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
23,Ökologisch,w,P6,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
23,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,P2,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,A2,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,P1,B3_Welche Infos,,,,,,,,,,
23,Ökologisch,w,A1,B3_Welche Infos,Nachhaltigkeit+Ethik,Inhaltsstoffe & Materialien,,,,,,,,
24,Ökonomisch,w,A7,B3_Welche Infos,Allg. Interesse,,,,,,,,,
24,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,A4,B3_Welche Infos,Allg. Interesse,,,,,,,,,
24,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,A2,B3_Welche Infos,Herstellung,,,,,,,,,
24,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,A5,B3_Welche Infos,Allg. Interesse,Funktionsweise,,,,,,,,
24,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
24,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P2,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A2,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
25,Ökologisch,w,P1,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A1,B3_Welche Infos,Funktionsweise,Nachhaltigkeit+Ethik,,,,,,,,
25,Ökologisch,w,P3,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A3,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,P7,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A7,B3_Welche Infos,Nachhaltigkeit+Ethik,Inhaltsstoffe & Materialien,,,,,,,,
25,Ökologisch,w,P4,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A4,B3_Welche Infos,Funktionsweise,,,,,,,,,
25,Ökologisch,w,P5,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A5,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
25,Ökologisch,w,P6,B3_Welche Infos,,,,,,,,,,
25,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A5,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A4,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A7,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
26,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P2,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A2,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P4,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A4,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P7,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A7,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P6,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A6,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P1,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A1,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,P5,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
27,Ökologisch,w,P3,B3_Welche Infos,,,,,,,,,,
27,Ökologisch,w,A3,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,Inhaltsstoffe & Materialien,,,,,,,
28,Ökonomisch,w,A7,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
28,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A5,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A4,B3_Welche Infos,Funktionsweise,,,,,,,,,
28,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
28,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A6,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A7,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A1,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P3,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A5,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
29,Ökonomisch,w,A4,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A7,B3_Welche Infos,Funktionsweise,,,,,,,,,
30,Ökonomisch,w,P7,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A6,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
30,Ökonomisch,w,P6,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A5,B3_Welche Infos,Funktionsweise,,,,,,,,,
30,Ökonomisch,w,P5,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A1,B3_Welche Infos,Inhaltsstoffe & Materialien,Allg. Interesse,Funktionsweise,,,,,,,
30,Ökonomisch,w,P1,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A3,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P3,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
30,Ökonomisch,w,A2,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,P2,B3_Welche Infos,,,,,,,,,,
30,Ökonomisch,w,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,Funktionsweise,Funktionsweise,,,,,,,
30,Ökonomisch,w,P4,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P4,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A4,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P3,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A3,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P1,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A1,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
31,Ökologisch,m,P6,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A6,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P7,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A7,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P5,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A5,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,P2,B3_Welche Infos,,,,,,,,,,
31,Ökologisch,m,A2,B3_Welche Infos,Preis,Funktionsweise,,,,,,,,
32,Ökonomisch,m,A6,B3_Welche Infos,Funktionsweise,,,,,,,,,
32,Ökonomisch,m,P6,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A4,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P4,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A2,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P2,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A3,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P3,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A1,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P1,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
32,Ökonomisch,m,P5,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,A7,B3_Welche Infos,,,,,,,,,,
32,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P3,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
33,Ökonomisch,m,A3,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
33,Ökonomisch,m,P2,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A2,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P4,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A4,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P1,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A1,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P6,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A6,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P5,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A5,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
33,Ökonomisch,m,A7,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A1,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
34,Ökonomisch,m,P1,B3_Welche Infos,Hygiene+Gesundheit,,,,,,,,,
34,Ökonomisch,m,A7,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A3,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P3,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A2,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
34,Ökonomisch,m,P2,B3_Welche Infos,Herstellung,,,,,,,,,
34,Ökonomisch,m,A6,B3_Welche Infos,Allg. Interesse,,,,,,,,,
34,Ökonomisch,m,P6,B3_Welche Infos,Herstellung,,,,,,,,,
34,Ökonomisch,m,A5,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P5,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,A4,B3_Welche Infos,,,,,,,,,,
34,Ökonomisch,m,P4,B3_Welche Infos,Allg. Interesse,,,,,,,,,
35,Ökologisch,m,P4,B3_Welche Infos,Nachhaltigkeit+Ethik,Herstellung,,,,,,,,
35,Ökologisch,m,A4,B3_Welche Infos,Herstellung,,,,,,,,,
35,Ökologisch,m,P5,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
35,Ökologisch,m,A5,B3_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P1,B3_Welche Infos,,,,,,,,,,
35,Ökologisch,m,A1,B3_Welche Infos,Herstellung,Inhaltsstoffe & Materialien,,,,,,,,
35,Ökologisch,m,P3,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
35,Ökologisch,m,A3,B3_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P7,B3_Welche Infos,Hygiene+Gesundheit,Nachhaltigkeit+Ethik,,,,,,,,
35,Ökologisch,m,A7,B3_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P6,B3_Welche Infos,Hygiene+Gesundheit,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,
35,Ökologisch,m,A6,B3_Welche Infos,,,,,,,,,,
35,Ökologisch,m,P2,B3_Welche Infos,Allg. Interesse,,,,,,,,,
35,Ökologisch,m,A2,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A7,B3_Welche Infos,Nachhaltigkeit+Ethik,Allg. Interesse,Herstellung,,,,,,,
36,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A3,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P3,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A1,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P1,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A6,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P6,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A2,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P2,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
36,Ökonomisch,m,A5,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P5,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,A4,B3_Welche Infos,,,,,,,,,,
36,Ökonomisch,m,P4,B3_Welche Infos,Allg. Interesse,,,,,,,,,
37,Ökonomisch,m,P4,B3_Welche Infos,Allg. Interesse,,,,,,,,,
37,Ökonomisch,m,A4,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P6,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A6,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P3,B3_Welche Infos,Allg. Interesse,,,,,,,,,
37,Ökonomisch,m,A3,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P5,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A5,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P2,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A2,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P1,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A1,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
37,Ökonomisch,m,A7,B3_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A5,B3_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,P5,B3_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A7,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
38,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A1,B3_Welche Infos,Hygiene+Gesundheit,,,,,,,,,
38,Ökonomisch,m,P1,B3_Welche Infos,Hygiene+Gesundheit,Nachhaltigkeit+Ethik,,,,,,,,
38,Ökonomisch,m,A4,B3_Welche Infos,Nachhaltigkeit+Ethik,Preis,,,,,,,,
38,Ökonomisch,m,P4,B3_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A3,B3_Welche Infos,Preis,,,,,,,,,
38,Ökonomisch,m,P3,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
38,Ökonomisch,m,A2,B3_Welche Infos,Nachhaltigkeit+Ethik,Nachhaltigkeit+Ethik,,,,,,,,
38,Ökonomisch,m,P2,B3_Welche Infos,,,,,,,,,,
38,Ökonomisch,m,A6,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
38,Ökonomisch,m,P6,B3_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P4,B3_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,A4,B3_Welche Infos,Funktionsweise,,,,,,,,,
39,Ökonomisch,m,P2,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
39,Ökonomisch,m,A2,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
39,Ökonomisch,m,P5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
39,Ökonomisch,m,A5,B3_Welche Infos,Inhaltsstoffe & Materialien,,,,,,,,,
39,Ökonomisch,m,P1,B3_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,A1,B3_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,P7,B3_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,A7,B3_Welche Infos,Funktionsweise,Funktionsweise,,,,,,,,
39,Ökonomisch,m,P6,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
39,Ökonomisch,m,A6,B3_Welche Infos,Nachhaltigkeit+Ethik,,,,,,,,,
39,Ökonomisch,m,P3,B3_Welche Infos,,,,,,,,,,
39,Ökonomisch,m,A3,B3_Welche Infos,Allg. Interesse,,,,,,,,,
40,Ökologisch,m,A6,B3_Welche Infos,,,,,,,,,,
40,Ökologisch,m,P6,B3_Welche Infos,,,,,,,,,,
